text,favoriteCount,created,statusSource,screenName,retweetCount,location
The same guy who probably didn't pay federal taxes for 18 years is OK raising taxes on millions in the middle-class. Sound right to you?,17909,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,7151,"New York, NY"
Donald Trump actually stood on a debate stage and said wages in America are too high.,2815,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1106,"New York, NY"
Trump would give millionaires (like him) and billionaires the biggest tax cuts they’ve ever had. #Debate https://t.co/0HKJYTAdhz,5511,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2113,"New York, NY"
"""I will be a president for all of the people."" —Donald Trump**Except women, people of color, LGBT people, Muslims... #Debate",56756,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,32867,"New York, NY"
"“I want to send a message: America is already great, but we are great because we are good.” #Debate https://t.co/Wt3N4eF5gY",7305,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2706,"New York, NY"
If we work together—if we overcome the divisiveness that sometimes sets Americans against one another—there's nothing we can't do. #Debate,7477,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2414,"New York, NY"
43 times Donald Trump lied—or was just totally wrong—on the debate stage last night: https://t.co/yG2IVPEvpK,7797,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3398,"New York, NY"
".@ForeignPolicy has never endorsed a candidate for political office.Until now: https://t.co/UdsK7rdqAy",7541,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2822,"New York, NY"
"""You are right about Islamophobia, and it's a shame."" —Donald Trump, who proposed a ban on Muslims entering the U.S. https://t.co/4xDbrBtVjt",7613,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4733,"New York, NY"
"It’s easy to get cynical about politics, but that’s what the other side wants you to feel.Prove them wrong: https://t.co/u72wraOmhX",3103,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1070,"New York, NY"
"Many people are saying Donald Trump doesn't have the discipline, temperament, or vision to be president. #debate",13766,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3962,"New York, NY"
Donald always takes care of Donald and people like Donald. https://t.co/sSYRYr6xrG #debate,4882,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2225,"New York, NY"
Trump has gotten one thing right about the economy. #debate https://t.co/9MZcuwwDp5,9206,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,5409,"New York, NY"
"""To paraphrase my friend Michelle Obama, one of us went high and one of us went low!” —Hillary on last night’s debate",2706,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,800,"New York, NY"
"You did, in fact, say this. #debate https://t.co/WURWs6aJ5f",23711,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,13004,"New York, NY"
RT this to make sure everyone you know is registered to vote: https://t.co/tTgeqxNqYm #Debate https://t.co/BKCSA2wipR,11534,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,8503,"New York, NY"
"Our vision for America is a country where everyone has a place, including, of course, Muslim Americans. #Debate https://t.co/rcu3nLvpTQ",6546,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2284,"New York, NY"
"The next president could appoint up to three Supreme Court justices.Will they protect Americans' rights, or corporations'? #debate",10305,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3115,"New York, NY"
"""Almost every foreign policy decision [Trump] makes will raise serious conflicts of interest."" —@kurteichenwald https://t.co/rmTos7en9t",3411,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1552,"New York, NY"
Americans deserve a real plan to expand access to health care and get costs down. https://t.co/6J5vpfTxhs #debate,3664,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1303,"New York, NY"
"Trump lost last night's debate before he even took the stage, and it only got worse from there. https://t.co/GTZvkLzQRb",8605,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2495,"New York, NY"
She won. https://t.co/b8lLNPWUiM #Debate https://t.co/C4MP8cPONF,49973,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,20629,"New York, NY"
Never heard of a “blue collar worker” losing nearly $1 billion in a year and cheating hundreds of other workers in… https://t.co/mZlCyXs9uX,17509,10/10/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,7094,"New York, NY"
"""I know more about ISIS than the generals."" —Donald Trump, who clearly doesn't. #debate",13971,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4957,"New York, NY"
Donald Trump was not against the war in Iraq. #debate https://t.co/bXwhbDrVoc,4936,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2498,"New York, NY"
"""We’re going to make public colleges like Wayne State tuition-free for working families.” —Hillary in Detroit https://t.co/P5fIYT0kHQ",3310,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,963,"New York, NY"
"“Last night, Donald Trump spent his time attacking when he should have been apologizing.” —Hillary",3561,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1122,"New York, NY"
"Trump owes President Obama an apology for his years-long racist conspiracy. And by the way: ""Sorry if you were offended"" doesn't count.",21844,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,6986,"New York, NY"
"The vast majority of Muslim Americans want to help fight terrorism. We are not at war with Islam.Trump is playing into terrorists' hands.",16365,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,6946,"New York, NY"
"We are going to respect each other, lift each other up, and celebrate our diversity. #Debate #StrongerTogether https://t.co/M6vKxhwPWZ",5238,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1641,"New York, NY"
"If Trump stands by what he said about women as “locker room talk,” he's clearly not sorry. https://t.co/Uhw4795mA9",25299,10/10/16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,11758,"New York, NY"
"Trump: ""Health care—why didn't she do something about it?""Here's Hillary in 1993, testifying for health care refo… https://t.co/HGfkq4M4rp",36628,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,17585,"New York, NY"
Remember. #Debate https://t.co/rlMbTt5WwY,52839,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,25566,"New York, NY"
Ask yourself: Do you want the guy who lost a billion dollars in one year—running a casino!—to run the U.S. economy? #debate,13535,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,6015,"New York, NY"
Mocking a disabled reporter. Attacking a Gold Star family. Insulting a judge. Trump has never apologized—because that's just who Trump is.,12904,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4823,"New York, NY"
"""I have great respect for women."" —@realDonaldTrump, who said all of these things. #Debate https://t.co/BsW2pUz0hC",21625,10/10/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,16912,"New York, NY"
Six moments from last night's debate that prove Trump is totally unfit to be president. https://t.co/folGdwMZru,4855,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1642,"New York, NY"
"Here in America, we are taught to and we should respect each other, lift each other up, and celebrate our diversity.",3410,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1081,"New York, NY"
He went low; she went high. https://t.co/DBquZmsaQl,8519,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2285,"New York, NY"
Trump owes the country an apology for all of the horrible things he's said. It's time for him to take responsibilit… https://t.co/6EbutvHcKA,22918,10/10/16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,9398,"New York, NY"
Let's go. #Debate https://t.co/HD3ZVJ9xl8,78501,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,20563,"New York, NY"
"Fighting for all the good she can, in all the ways she can, for as long as ever she can. #Debate https://t.co/0I9JI4BYEy",8967,10/10/16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,3198,"New York, NY"
"If you've got Hillary's back, tonight is the night to show it. Chip in before the debate to say you're with her: https://t.co/SZhWAP0riK",8154,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2713,"New York, NY"
"Trump has said that the video doesn't represent who he is. Anyone who heard it knows it's exactly who he is.But that's not who we are.",12376,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4252,"New York, NY"
Ryan is still endorsing Trump. https://t.co/L30EZvUbm0,9562,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4289,"New York, NY"
"Four hundred pieces of legislation have Hillary Clinton's name on them.How many has Donald Trump passed? #debate",15241,10/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,5823,"New York, NY"
"The choice on climate change:Hillary has a plan to turn America into a clean energy superpower.Trump calls it a ""… https://t.co/Hev46Br2ob",9041,11/10/16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,3751,"New York, NY"
"""We urge voters to dump Trump and choose the clearly qualified candidate in this race: Hillary Clinton” —@DenverPost https://t.co/x62lrGm1MB",6944,11/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2143,"New York, NY"
G’mar chatima tova to those celebrating #YomKippur. Wishing you a meaningful day and an easy fast. -H,9097,11/10/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,2268,"New York, NY"
"We need to elect people up and down the ballot, at every level of government, who take climate change seriously and are ready to take it on.",2716,11/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1069,"New York, NY"
"We've always had destructive hurricanes, but Hurricane Matthew was likely more destructive because of climate change.",1223,11/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,442,"New York, NY"
"If you’re able, chip in to help the families affected by Hurricane Matthew: https://t.co/GLfx0zJkcb -H",2568,11/10/16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,826,"New York, NY"
Our next president will either step up our efforts to address climate change or drag us backward and put our whole future at risk.,1645,11/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,681,"New York, NY"
We have a choice between taking serious steps to combat climate change—and refusing to admit it even exists. https://t.co/aqfTlNWen5,5987,11/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1967,"New York, NY"
"18,000 strong turned out in Columbus last night. Make sure you and your friends register and turn out to vote:… https://t.co/Zzv5KBAAo6",9846,11/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2982,"New York, NY"
"""Trump is the worst major-party candidate this republic has ever produced."" —@ForeignPolicy https://t.co/UdsK7rdqAy",10692,11/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3569,"New York, NY"
Every single American deserves full equality under our laws—no matter who you are or who you love.… https://t.co/Fo5uuCc6Sd,24783,11/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,9925,"New York, NY"
"Trump ""doesn't have the temperament or the judgment...or the basic honesty that a president needs to have"" —@POTUS: https://t.co/To8oTTsBcX",6151,11/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1773,"New York, NY"
"At this rate, 1 in 8 homes in Florida could be underwater by the end of the century, when kids born today are grandparents.",1154,11/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,537,"New York, NY"
"The Paris Climate Agreement is our last, best chance to solve the climate crisis.Donald Trump wants to cancel it. https://t.co/Z6Gt7D2YuP",1508,11/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,679,"New York, NY"
"""Hillary Clinton will make solving the climate crisis a top national priority.” —@AlGore",3136,11/10/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1008,"New York, NY"
